Python;SERVIMED;'7896261000223;APRESOLINA 50 MG 20 DR R;2024-12-13 09:11:28;RJ;SERVIMED;1;3751;100;10,32;0,0;1,62;10,870000000000001
Python;SERVIMED;'7896658000577;NOVACORT POM 30 GR R;2024-12-13 09:11:28;RJ;SERVIMED;1;120;28;37,050000000000004;0,05;5,13;36,690000000000005
Python;SERVIMED;'7896206402426;ATACAND HCT 8/12,5 MG 30 CP R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;48;130,83;0,0;20,43;137,73
Python;SERVIMED;'7896548114797;BETOPTIC S 0,25% COLIRIO 5 ML R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;60;42,24;0,0;6,6000000000000005;44,47
Python;SERVIMED;'7896422505697;SECNIDAZOL 1000 MG 4 CP G;2024-12-13 09:11:28;RJ;SERVIMED;1;389;77;38,47;0,5892000000000001;1,8900000000000001;16,06
Python;SERVIMED;'7896658005138;NISULID GTS 15 ML R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;40;40,38;0,0;6,3100000000000005;42,510000000000005
Python;SERVIMED;'7896672203909;BRONCHO VAXOM 3,5 MG 10 CAPS T;2024-12-13 09:11:28;RJ;SERVIMED;0;0;150;51,69;0,0;8,07;54,42
Python;SERVIMED;'7896261000445;CATAFLAM D 50 MG 20 CP DISP R;2024-12-13 09:11:28;RJ;SERVIMED;1;573;100;39,99;0,04;6,0;40,42
Python;SERVIMED;'7896658005145;PRELONE 20 MG 10 CP R;2024-12-13 09:11:28;RJ;SERVIMED;1;157;50;25,080000000000002;0,05;3,72;25,08
Python;SERVIMED;'7891317007638;PEN VE ORAL 80.000 UI/ML 60 ML SA;2024-12-13 09:11:28;RJ;SERVIMED;0;0;48;26,09;0,04;3,91;26,37
Python;SERVIMED;'7891721014086;EUTHYROX 125 MCG 50 CP S;2024-12-13 09:11:28;RJ;SERVIMED;1;185;110;41,79;0,03;6,33;42,67
Python;SERVIMED;'7896004786858;PENVIR CR 5 GR S;2024-12-13 09:11:28;RJ;SERVIMED;1;88;56;48,2;0,07;6,53;46,72
Python;SERVIMED;'7896422504720;TERBINAFINA CLOR 250 MG 28 CP G;2024-12-13 09:11:28;RJ;SERVIMED;0;0;49;129,71;0,3649;10,620000000000001;84,48
Python;SERVIMED;'7896241243558;QUINOFLOX 500 MG 14 CP SA;2024-12-13 09:11:28;RJ;SERVIMED;1;14;48;34,07;0,05;5,0600000000000005;34,08
Python;SERVIMED;'7896112477938;PRESSAT 5 MG 30 CP S;2024-12-13 09:11:28;RJ;SERVIMED;1;54;48;59,64;0,05;8,85;59,650000000000006
Python;SERVIMED;'5702150154279;CIPRAMIL 20 MG 28 CP *R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;162;289,96;0,0;45,27;305,25
Python;SERVIMED;'7896422506366;ATENOLOL 100 MG 30 CP G;2024-12-13 09:11:28;RJ;SERVIMED;0;0;77;29,79;0,43420000000000003;2,18;17,29
Python;SERVIMED;'7891058009458;DORFLEX GTS 20 ML R;2024-12-13 09:11:28;RJ;SERVIMED;0;0;48;17,86;0,05;2,48;17,69
Python;SERVIMED;'7897595900722;CLORANA 50 MG 20 CP R;2024-12-13 09:11:28;RJ;SERVIMED;1;277;200;11,69;0,05;1,74;11,700000000000001
Python;SERVIMED;'7896255717885;TROMBOFOB GEL 40 GR T;2024-12-13 09:11:28;RJ;SERVIMED;1;183;100;25,72;0,05;3,56;25,47
Python;SERVIMED;'7891058060336;RIFALDIN 300 MG 6 CAPS RA;2024-12-13 09:11:28;RJ;SERVIMED;0;0;120;19,41;0,02;2,97;20,02
Python;SERVIMED;'7894916500593;AZI 900 MG SUS OR PED C/ DIL SA;2024-12-13 09:11:28;RJ;SERVIMED;1;9;40;52,56;0,0;8,21;55,34
Python;SERVIMED;'7896241293737;VASLIP 10 MG 30 CP S;2024-12-13 09:11:28;RJ;SERVIMED;1;79;48;17,95;0,05;2,67;17,96
Python;SERVIMED;'7896094921399;BUSCOPAN COMPOSTO 20 DR R;2024-12-13 09:11:28;RJ;SERVIMED;1;4157;120;20,67;0,07;2,8000000000000003;20,040000000000003
Python;SERVIMED;'7891158000195;NOCTAL 2 MG 20 CP *R;2024-12-13 09:11:28;RJ;SERVIMED;1;67;112;22,41;0,03;3,4;22,89
Python;SERVIMED;'7896658005091;FENTIZOL 2% CREM VAG 40 GR + 7 APLIC R;2024-12-13 09:11:28;RJ;SERVIMED;1;65;30;37,84;0,05;5,24;37,470000000000006
