Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;NAZARIA;'7896641800757;EPAREMA 12FLAC 10ML;2025-09-19 17:25:40;MA;NAZARIA;0;0;40;36,41;0,0;0,0;36,41
Python;NAZARIA;'7896269901348;ZOVIRAX 200MG 25CPR;2025-09-19 17:25:40;MA;NAZARIA;0;0;50;340,57;0,07;0,0;316,73
Python;NAZARIA;'7500435118583;CR PENT PANTENE HIDRATACAO 240G;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;14,67;0,0;0,0;14,67
Python;NAZARIA;'7891317034979;FORFIG 100MG 30CPR;2025-09-19 17:25:40;MA;NAZARIA;1;178;60;88,66;0,06;0,0;83,34
Python;NAZARIA;'7891150099838;COND SEDA LUMINOSO UV 300ML;2025-09-19 17:25:40;MA;NAZARIA;1;269;12;15,79;0,0;0,0;15,79
Python;NAZARIA;'7891317180621;MAMADES 75MCG 28 CPR;2025-09-19 17:25:40;MA;NAZARIA;1;189;100;33,84;0,05;0,0;32,15
Python;NAZARIA;'7898182807004;LUVA LATEX SOFT AID M 100UN;2025-09-19 17:25:40;MA;NAZARIA;1;501;20;21,72;0,0;0,0;21,72
Python;NAZARIA;'7896622300450;GASTROL SUSP 250ML;2025-09-19 17:25:40;MA;NAZARIA;1;217;24;27,84;0,035;0,0;26,87
Python;NAZARIA;'7908615017457;EFFACLAR LRP GEL CONCENT 300G 20%DESC.;2025-09-19 17:25:40;MA;NAZARIA;0;0;24;87,41;0,0;0,0;87,41
Python;NAZARIA;'78928671;SAB LUX LIQ TENTACAO PERA 150ML;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;3,33;0,0;0,0;3,33
Python;NAZARIA;'7896007551552;FRALDA HUG TRIPLA PRO M HIPER;2025-09-19 17:25:40;MA;NAZARIA;0;0;9;32,34;0,0;0,0;32,34
Python;NAZARIA;'7891142125118;HIDRAMAMY 200GR;2025-09-19 17:25:40;MA;NAZARIA;0;0;16;91,65;0,0;0,0;91,65
Python;NAZARIA;'7896000716866;CR PENTEAR NIELY GOLD OLEO ARGAN 250G;2025-09-19 17:25:40;MA;NAZARIA;1;29;12;8,43;0,0;0,0;8,43
Python;NAZARIA;'7891317000134;PACO 500+30MG 36CPR A2;2025-09-19 17:25:40;MA;NAZARIA;1;125;60;63,95;0,05;0,0;60,75
Python;NAZARIA;'7898641072332;FRESH VEGAN DUX CACAU 520G;2025-09-19 17:25:40;MA;NAZARIA;0;0;5;186,01;0,0;0,0;186,01
Python;NAZARIA;'7898945030823;VALSARTANA 80MG 30CPR (AH-G);2025-09-19 17:25:40;MA;NAZARIA;0;0;40;42,36;0,5901;0,0;17,36
Python;NAZARIA;'7896094210783;NEXTELA 15MG + 3MG 28CPR;2025-09-19 17:25:40;MA;NAZARIA;1;15;42;88,91;0,03;0,0;86,24
Python;NAZARIA;'7896658038440;SOANZA XR 35MG 30CPR;2025-09-19 17:25:40;MA;NAZARIA;1;29;50;40,39;0,05;0,0;38,37
Python;NAZARIA;'7899026415195;ELSEVE CPP HID MAX 250 ML;2025-09-19 17:25:40;MA;NAZARIA;0;0;12;8,48;0,0;0,0;8,48
Python;NAZARIA;'3701129813614;PHOTODERM XDEFENSE INVISIBLE SPF50+ 40ML;2025-09-19 17:25:40;MA;NAZARIA;1;42;24;82,77;0,0;0,0;82,77
Python;NAZARIA;'7896004794174;FEXOFENADINA 6MG 60ML (E3S-G);2025-09-19 17:25:40;MA;NAZARIA;1;25;25;33,03;0,0;0,0;33,03
