Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
Python;NAZARIA;'7891317009724;TAMISA 30MCG 63CPR REV;2025-09-19 17:48:21;PA;NAZARIA;1;196;70;69,27;0,04;0,0;66,5
Python;NAZARIA;'7898641070246;BCAA 3500 DUX 100CAP;2025-09-19 17:48:21;PA;NAZARIA;0;0;24;66,13;0,0;0,0;66,13
Python;NAZARIA;'7896112493587;VASOPRIL 20MG 30CPR;2025-09-19 17:48:21;PA;NAZARIA;1;4;48;85,84;0,04;0,0;82,41
Python;NAZARIA;'7898040329952;SEDAVAN XPE ADT 100ML;2025-09-19 17:48:21;PA;NAZARIA;1;1590;35;20,36;0,21;0,0;16,08
Python;NAZARIA;'7899706175951;KIT SHP375ML+COND170ML ELSEVE LONGO DOS SONHOS;2025-09-19 17:48:21;PA;NAZARIA;1;73;6;29,88;0,0;0,0;29,88
Python;NAZARIA;'7896026172578;KIT SUNMAX FLUID 200ML + 60ML;2025-09-19 17:48:21;PA;NAZARIA;0;0;6;113,33;0,31;0,0;78,2
Python;NAZARIA;'7891317024376;OAZ SABONETE INTIMO ODOR BLOCK 300ML;2025-09-19 17:48:21;PA;NAZARIA;1;189;12;15,3;0,03;0,0;14,84
Python;NAZARIA;'7898906376380;TRIFAMOX BD 20050MGML PO 60ML*;2025-09-19 17:48:21;PA;NAZARIA;0;0;6;154,16;0,0;0,0;154,16
Python;NAZARIA;'5016533637120;NEO ADVANCE LATA 400G;2025-09-19 17:48:21;PA;NAZARIA;0;0;4;286,84;0,0;0,0;286,84
Python;NAZARIA;'650240017896;ASEPXIA MAQUIAGEM CR NATURAL 10G;2025-09-19 17:48:21;PA;NAZARIA;0;0;6;30,54;0,0;0,0;30,54
Python;NAZARIA;'7898040321499;IXIUM 50MGG 12SACH;2025-09-19 17:48:21;PA;NAZARIA;1;47;24;258,65;0,055;0,0;244,42
Python;NAZARIA;'7896018700604;LENCO UMED HUG SUPREME CARE 48UN;2025-09-19 17:48:21;PA;NAZARIA;1;427;24;14,08;0,0;0,0;14,08
Python;NAZARIA;'7898214671276;SABONETE DE ROSA MOSQUETA 90G;2025-09-19 17:48:21;PA;NAZARIA;1;360;36;6,49;0,205;0,0;5,16
Python;NAZARIA;'7891800664348;CURATIVO CREMER SILICONE CICATR 4UN;2025-09-19 17:48:21;PA;NAZARIA;1;364;10;89,53;0,04;0,0;85,95
Python;NAZARIA;'7896023704475;OMEGA 3 DE ALGAS 120CAP;2025-09-19 17:48:21;PA;NAZARIA;0;0;18;93,55;0,0;0,0;93,55
Python;NAZARIA;'7500435127363;CR DEN OB KIDS MICKEY 50G;2025-09-19 17:48:21;PA;NAZARIA;0;0;24;3,62;0,0;0,0;3,62
Python;NAZARIA;'7891106914642;MICROVLAR 63DRG;2025-09-19 17:48:21;PA;NAZARIA;0;0;70;20,41;0,0;0,0;20,41
Python;NAZARIA;'7897595638595;AMOX+CLAV POT 500+125MG 12CPR (SDZ-G);2025-09-19 17:48:21;PA;NAZARIA;0;0;180;57,77;0,0;0,0;57,77
Python;NAZARIA;'7896548111727;MAXIDEX COL 5ML;2025-09-19 17:48:21;PA;NAZARIA;1;3543;60;8,59;0,03;0,0;8,33
Python;NAZARIA;'7896004777610;ATELOP 5MG 30CPR;2025-09-19 17:48:21;PA;NAZARIA;1;95;60;77,8;0,23;0,0;59,91
Python;NAZARIA;'7897947610965;BABYMED POMADA AMENDOAS 40G;2025-09-19 17:48:21;PA;NAZARIA;1;76;60;8,5;0,0;0,0;8,5
Python;NAZARIA;'7896023706486;CLORETO MAGNESIO 100CPR;2025-09-19 17:48:21;PA;NAZARIA;1;16;12;43,95;0,0;0,0;43,95
Python;NAZARIA;'7896422507158;BROMOPRIDA 10MG 20CAP (MD7-G);2025-09-19 17:48:21;PA;NAZARIA;1;1286;77;20,74;0,5389;0,0;9,56
Python;NAZARIA;'310119033227;RENU FRESH SOL MULTI 120ML;2025-09-19 17:48:21;PA;NAZARIA;1;59;24;42,96;0,12;0,0;37,8
Python;NAZARIA;'5702191025576;ICADEN SPR 1% 50ML;2025-09-19 17:48:21;PA;NAZARIA;0;0;231;88,08;0,0;0,0;88,08
Python;NAZARIA;'7891150019508;SHP CLEAR MEN LIMP PROFUNDA 200ML;2025-09-19 17:48:21;PA;NAZARIA;1;12;12;15,11;0,0;0,0;15,11
Python;NAZARIA;'7896004821979;MINOXIDIL 50MG/ML SOL 3 FR50ML (GM2-G);2025-09-19 17:48:21;PA;NAZARIA;0;0;10;134,21;0,5005;0,0;67,04
Python;NAZARIA;'7896372500476;PASSAJA 24FLAC;2025-09-19 17:48:21;PA;NAZARIA;1;75;30;169,24;0,0;0,0;169,24
Python;NAZARIA;'7891800346053;FITA PFRALDA 19X20 AZUL;2025-09-19 17:48:21;PA;NAZARIA;1;32;20;3,89;0,04;0,0;3,73
Python;NAZARIA;'7897076907431;ACICLOVIR 400MG 25CPR (RBY-G);2025-09-19 17:48:21;PA;NAZARIA;0;0;60;172,36;0,76;0,0;41,37
Python;NAZARIA;'4005900669261;LOC HIDRAT NIVEA CHERRY 400ML;2025-09-19 17:48:21;PA;NAZARIA;0;0;12;22,01;0,0;0,0;22,01
Python;NAZARIA;'7891800648751;MASCARA FILTRANTE N95 CREMER 1UN;2025-09-19 17:48:21;PA;NAZARIA;0;0;24;4,46;0,0;0,0;4,46
Python;NAZARIA;'7899706247207;EFFACLAR LRP ULTRA CONCENT 15ML;2025-09-19 17:48:21;PA;NAZARIA;1;98;24;177,39;0,0;0,0;177,39
Python;NAZARIA;'7896007544042;ABS INTIMUS TRIPLA PROT SUAVE C/A 32UN;2025-09-19 17:48:21;PA;NAZARIA;1;1162;15;15,18;0,0;0,0;15,18
Python;NAZARIA;'7896046304133;NEOVITE MAX 60CAP;2025-09-19 17:48:21;PA;NAZARIA;0;0;48;226,6;0,21;0,0;179,01
Python;NAZARIA;'3337875762908;MINERAL 89 VCY PROBIOTIC FRACT 30ML;2025-09-19 17:48:21;PA;NAZARIA;1;2;24;251,42;0,0;0,0;251,42
Python;NAZARIA;'7896699016254;CHUP LOLLY SIL REDOND T2 AZUL;2025-09-19 17:48:21;PA;NAZARIA;0;0;6;5,26;0,0;0,0;5,26
Python;NAZARIA;'7500435151948;AP INTERDENTAL DESCARTAVEL 20UN;2025-09-19 17:48:21;PA;NAZARIA;0;0;48;5,33;0,0;0,0;5,33
Python;NAZARIA;'7898586631366;SAFLUTAN 15MG 30PIP #;2025-09-19 17:48:21;PA;NAZARIA;0;0;45;120,95;0,0;0,0;120,95
Python;NAZARIA;'7898549756624;ACNASE CLEAN SAB ANTIACNE 80G;2025-09-19 17:48:21;PA;NAZARIA;0;0;36;18,47;0,15;0,0;15,7
Python;NAZARIA;'42277217;CR NIVEA 29G;2025-09-19 17:48:21;PA;NAZARIA;1;6797;36;15,0;0,1;0,0;13,5
Python;NAZARIA;'7896112435778;ARADOIS H 5012,5MG 30CPR;2025-09-19 17:48:21;PA;NAZARIA;1;297;48;78,31;0,06;0,0;73,61
Python;NAZARIA;'7896094919327;ADDERA IMUNIDADE 90CPR;2025-09-19 17:48:21;PA;NAZARIA;0;0;12;152,94;0,035;0,0;147,59
Python;NAZARIA;'7897947617995;KIT LAVITAN FAMILHAO AZ ORI+AZ MULH+INF;2025-09-19 17:48:21;PA;NAZARIA;0;0;12;62,94;0,0;0,0;62,94
Python;NAZARIA;'7891142141279;DIPROSONE CR 30G;2025-09-19 17:48:21;PA;NAZARIA;1;167;72;42,41;0,035;0,0;40,93
Python;NAZARIA;'7891142142610;EPIDRAT ULTRA 120GR;2025-09-19 17:48:21;PA;NAZARIA;0;0;6;92,97;0,0;0,0;92,97
Python;NAZARIA;'7892953001288;PARATRAM 37,5325MG 20CPR A2;2025-09-19 17:48:21;PA;NAZARIA;1;19;130;75,32;0,035;0,0;72,68
Python;NAZARIA;'3282770390513;GEL HIDRAT ACTINE AQUAFORCE VIT C 40G;2025-09-19 17:48:21;PA;NAZARIA;0;0;12;61,35;0,0;0,0;61,35
Python;NAZARIA;'7896004727233;CICLOPIROX OLAMINA 10MGML SOL TOP GTS 15ML (E3S-G);2025-09-19 17:48:21;PA;NAZARIA;1;110;120;27,16;0,6221;0,0;10,26
Python;NAZARIA;'7908615053097;LEAVE-IN ELSEVE CICATRI RENOV 100ML;2025-09-19 17:48:21;PA;NAZARIA;1;41;24;23,97;0,0;0,0;23,97
Python;NAZARIA;'8903855088310;OLMECOR HCT 20MG+12,5MG 30CPR;2025-09-19 17:48:21;PA;NAZARIA;1;9;280;47,53;0,17;0,0;39,45
Python;NAZARIA;'7897947620735;CARMED ENXAG BUC FINI MINHOCAS 250ML;2025-09-19 17:48:21;PA;NAZARIA;1;31;12;19,56;0,0;0,0;19,56
Python;NAZARIA;'7891317030889;VALACICLOVIR 500MG 42CPR (EUF-G);2025-09-19 17:48:21;PA;NAZARIA;1;45;60;401,53;0,45;0,0;220,84
Python;NAZARIA;'7896226502137;COREG 6,25MG 14CPR;2025-09-19 17:48:21;PA;NAZARIA;0;0;128;57,8;0,0;0,0;57,8
Python;NAZARIA;'7896112402411;TRIFOR 12,3G 30SACH;2025-09-19 17:48:21;PA;NAZARIA;1;10;10;223,85;0,04;0,0;214,9
Python;NAZARIA;'7897337704984;ARCOXIA 90MG 7CPR C1;2025-09-19 17:48:21;PA;NAZARIA;1;274;160;62,79;0,04;0,0;60,28
Python;NAZARIA;'7896006299639;XANTINON AFTER TANGERINA 250ML;2025-09-19 17:48:21;PA;NAZARIA;1;7;6;11,27;0,02;0,0;11,04
Python;NAZARIA;'7896044600596;MINANCORA ANTISSINAIS 40G;2025-09-19 17:48:21;PA;NAZARIA;1;11;12;26,11;0,18;0,0;21,41
Python;NAZARIA;'7896012880548;PROTETOR BIGFRAL CLASSICA REFIL 20UN;2025-09-19 17:48:21;PA;NAZARIA;0;0;8;20,88;0,0;0,0;20,88
Python;NAZARIA;'7896024761538;SALGADINHO PIRAQUE ANEIS DE CEBOLA 50G;2025-09-19 17:48:21;PA;NAZARIA;0;0;24;2,76;0,0;0,0;2,76
Python;NAZARIA;'7896000724953;TINT COR&TON 1.110 PRETO ONIX;2025-09-19 17:48:21;PA;NAZARIA;1;65;6;11,95;0,0;0,0;11,95
Python;NAZARIA;'7896181911012;LORATADINA+PSEUDO XPE 60ML (A4H-G);2025-09-19 17:48:21;PA;NAZARIA;0;0;28;27,36;0,579;0,0;11,52
Python;NAZARIA;'7896007202096;PRESERV BLOWTEX SKYN ORIGINAL L8P6;2025-09-19 17:48:21;PA;NAZARIA;1;173;18;21,22;0,045;0,0;20,27
Python;NAZARIA;'7891317016371;MONTELUCASTE SOD 4MG 60CPR (EUF-G);2025-09-19 17:48:21;PA;NAZARIA;0;0;40;108,64;0,32;0,0;73,88
Python;NAZARIA;'7896044996552;CONDICIONADOR GB MEN 300ML;2025-09-19 17:48:21;PA;NAZARIA;0;0;10;28,36;0,0;0,0;28,36
Python;NAZARIA;'7897411610767;LACTULONA XPE SFRUTAS 120ML;2025-09-19 17:48:21;PA;NAZARIA;1;78;24;46,8;0,05;0,0;44,46
Python;NAZARIA;'7500435151832;ALWAYS DISCREET DIARIO C16;2025-09-19 17:48:21;PA;NAZARIA;0;0;14;6,82;0,0;0,0;6,82
Python;NAZARIA;'7891040204540;CURATIVO GD EXTRA 3M SUAVE 4UN;2025-09-19 17:48:21;PA;NAZARIA;0;0;20;24,11;0,0;0,0;24,11
Python;NAZARIA;'7896112427391;DOSS 1000UI 90CAP;2025-09-19 17:48:21;PA;NAZARIA;0;0;21;89,28;0,0;0,0;89,28
Python;NAZARIA;'7896061996603;FRALDA BABYSEC ULTRA HIPER M 72UN;2025-09-19 17:48:21;PA;NAZARIA;0;0;2;37,36;0,0;0,0;37,36
Python;NAZARIA;'7896181918684;PANTOPRAZOL 40MG 14CPR (A4H-G);2025-09-19 17:48:21;PA;NAZARIA;1;440;50;46,8;0,8525;0,0;6,9
Python;NAZARIA;'4210201338444;REFIL ESCOVA ELETRIC KIDS PRINCESAS 2PACK;2025-09-19 17:48:21;PA;NAZARIA;0;0;12;28,18;0,0;0,0;28,18
Python;NAZARIA;'7899026465145;THE ONE BY ONE NU 9ML VRY BLACK WTP;2025-09-19 17:48:21;PA;NAZARIA;0;0;1;26,14;0,0;0,0;26,14
Python;NAZARIA;'7896770979126;ROUPA INT TENA PANTS CONFORT P M 8UN;2025-09-19 17:48:21;PA;NAZARIA;1;22;8;34,25;0,05;0,0;32,54
Python;NAZARIA;'7899640809790;OLSAR H 20MG+12,5MG 30CPR;2025-09-19 17:48:21;PA;NAZARIA;0;0;100;51,58;0,0;0,0;51,58
